,n,p_0,p_1,boundary,isArtifact
irreparably,3,1.0,0.0,1.8945027402224985,False
turpin,3,0.0,1.0,1.8945027402224985,False
jacobson,3,0.0,1.0,1.8945027402224985,False
plate,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
spanish,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
anonymity,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
environments,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
bristles,3,0.0,1.0,1.8945027402224985,False
corpus,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
translating,3,0.0,1.0,1.8945027402224985,False
fetid,3,1.0,0.0,1.8945027402224985,False
wartorn,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
immortal,3,0.0,1.0,1.8945027402224985,False
restored,3,1.0,0.0,1.8945027402224985,False
negativity,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
grabowsky,3,0.0,1.0,1.8945027402224985,False
truthtelling,3,0.0,1.0,1.8945027402224985,False
welles,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
broadside,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
pros,3,0.0,1.0,1.8945027402224985,False
oodles,3,0.0,1.0,1.8945027402224985,False
forwards,3,0.0,1.0,1.8945027402224985,False
sodden,3,1.0,0.0,1.8945027402224985,False
defuses,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
monkeys,3,1.0,0.0,1.8945027402224985,False
naqoyqatsi,3,1.0,0.0,1.8945027402224985,False
wishful,3,1.0,0.0,1.8945027402224985,False
longley,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
loaf,3,1.0,0.0,1.8945027402224985,False
explodes,3,1.0,0.0,1.8945027402224985,False
developers,3,0.0,1.0,1.8945027402224985,False
tourism,3,0.0,1.0,1.8945027402224985,False
pageants,3,0.0,1.0,1.8945027402224985,False
populist,3,0.0,1.0,1.8945027402224985,False
zen,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
gaunt,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
sandeman,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
distorts,3,1.0,0.0,1.8945027402224985,False
laced,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
170,3,1.0,0.0,1.8945027402224985,False
goodlooking,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
shamefully,3,1.0,0.0,1.8945027402224985,False
realization,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
satan,3,1.0,0.0,1.8945027402224985,False
quinn,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
grungepirate,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
hairdo,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
gandalf,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
carousel,3,1.0,0.0,1.8945027402224985,False
snapshot,3,0.0,1.0,1.8945027402224985,False
hairier,3,1.0,0.0,1.8945027402224985,False
dearly,3,0.0,1.0,1.8945027402224985,False
reigen,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
limps,3,1.0,0.0,1.8945027402224985,False
fleder,3,1.0,0.0,1.8945027402224985,False
amir,3,0.0,1.0,1.8945027402224985,False
rests,3,0.0,1.0,1.8945027402224985,False
envelope,3,0.0,1.0,1.8945027402224985,False
argentinean,3,0.0,1.0,1.8945027402224985,False
discuss,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
represent,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
restless,3,1.0,0.0,1.8945027402224985,False
punchdrunk,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
establishing,3,0.0,1.0,1.8945027402224985,False
gorgeousness,3,0.0,1.0,1.8945027402224985,False
uneasily,3,1.0,0.0,1.8945027402224985,False
derivativeness,3,1.0,0.0,1.8945027402224985,False
ut,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
parachutes,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
rosemary,3,1.0,0.0,1.8945027402224985,False
zips,3,0.0,1.0,1.8945027402224985,False
exceeding,3,0.0,1.0,1.8945027402224985,False
mctiernan,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
soberminded,3,1.0,0.0,1.8945027402224985,False
worship,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
compelled,3,0.0,1.0,1.8945027402224985,False
wintry,3,0.0,1.0,1.8945027402224985,False
1899,3,0.0,1.0,1.8945027402224985,False
dorm,3,1.0,0.0,1.8945027402224985,False
bullwinkle,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
pessimists,3,1.0,0.0,1.8945027402224985,False
1950,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
doris,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
hos,3,1.0,0.0,1.8945027402224985,False
scribe,3,1.0,0.0,1.8945027402224985,False
wade,3,1.0,0.0,1.8945027402224985,False
bottomrung,3,1.0,0.0,1.8945027402224985,False
decasia,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
elysian,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
fields,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
interlocked,3,1.0,0.0,1.8945027402224985,False
offscreen,3,1.0,0.0,1.8945027402224985,False
serenely,3,0.0,1.0,1.8945027402224985,False
cliffhanger,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
intractable,3,0.0,1.0,1.8945027402224985,False
irreversible,3,0.0,1.0,1.8945027402224985,False
drumming,3,0.0,1.0,1.8945027402224985,False
mafia,3,1.0,0.0,1.8945027402224985,False
toolbags,3,1.0,0.0,1.8945027402224985,False
assignment,3,1.0,0.0,1.8945027402224985,False
backwater,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
ambivalent,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
jammies,3,1.0,0.0,1.8945027402224985,False
tormented,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
anchor,3,0.0,1.0,1.8945027402224985,False
gaï,3,0.0,1.0,1.8945027402224985,False
distracts,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
ayurveda,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
jeremy,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
endings,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
bergman,3,0.0,1.0,1.8945027402224985,False
degenerates,3,1.0,0.0,1.8945027402224985,False
hammer,3,1.0,0.0,1.8945027402224985,False
yong,3,0.0,1.0,1.8945027402224985,False
kang,3,0.0,1.0,1.8945027402224985,False
trumpet,3,0.0,1.0,1.8945027402224985,False
confessional,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
sunk,3,1.0,0.0,1.8945027402224985,False
detention,3,1.0,0.0,1.8945027402224985,False
accomodates,3,0.0,1.0,1.8945027402224985,False
practical,3,0.0,1.0,1.8945027402224985,False
purports,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
sam,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
burlesque,3,1.0,0.0,1.8945027402224985,False
prima,3,0.0,1.0,1.8945027402224985,False
donna,3,0.0,1.0,1.8945027402224985,False
scarpia,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
cascade,3,0.0,1.0,1.8945027402224985,False
buries,3,1.0,0.0,1.8945027402224985,False
yvan,3,1.0,0.0,1.8945027402224985,False
sascha,3,1.0,0.0,1.8945027402224985,False
lagaan,3,0.0,1.0,1.8945027402224985,False
selfflagellation,3,1.0,0.0,1.8945027402224985,False
allison,3,0.0,1.0,1.8945027402224985,False
lohman,3,0.0,1.0,1.8945027402224985,False
cloudy,3,1.0,0.0,1.8945027402224985,False
specialized,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
grouchy,3,1.0,0.0,1.8945027402224985,False
mosque,3,1.0,0.0,1.8945027402224985,False
dominated,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
sylvie,3,0.0,1.0,1.8945027402224985,False
eponymous,3,0.0,1.0,1.8945027402224985,False
1980,3,0.0,1.0,1.8945027402224985,False
lingered,3,0.0,1.0,1.8945027402224985,False
unembarrassing,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
watstein,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
finishing,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
harps,3,1.0,0.0,1.8945027402224985,False
mediaconstructed,3,1.0,0.0,1.8945027402224985,False
newfoundland,3,0.0,1.0,1.8945027402224985,False
occasion,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
bibbidybobbidibland,3,1.0,0.0,1.8945027402224985,False
bonding,3,1.0,0.0,1.8945027402224985,False
colorfully,3,0.0,1.0,1.8945027402224985,False
mischievous,3,0.0,1.0,1.8945027402224985,False
dampened,3,1.0,0.0,1.8945027402224985,False
slides,3,1.0,0.0,1.8945027402224985,False
indispensable,3,0.0,1.0,1.8945027402224985,False
agony,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
beastwithin,3,1.0,0.0,1.8945027402224985,False
dispel,3,1.0,0.0,1.8945027402224985,False
interminably,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
animaton,3,0.0,1.0,1.8945027402224985,False
morrissette,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
1986,3,1.0,0.0,1.8945027402224985,False
harlem,3,1.0,0.0,1.8945027402224985,False
needing,3,1.0,0.0,1.8945027402224985,False
opinion,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
etched,3,0.0,1.0,1.8945027402224985,False
symbols,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
brent,3,0.0,1.0,1.8945027402224985,False
hanley,3,0.0,1.0,1.8945027402224985,False
explain,3,1.0,0.0,1.8945027402224985,False
outnumber,3,1.0,0.0,1.8945027402224985,False
threetoone,3,1.0,0.0,1.8945027402224985,False
lucid,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
curlers,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
intervention,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
astronauts,3,0.0,1.0,1.8945027402224985,False
cabins,3,0.0,1.0,1.8945027402224985,False
eleven,3,0.0,1.0,1.8945027402224985,False
disassociation,3,0.0,1.0,1.8945027402224985,False
archetypal,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
fifth,3,1.0,0.0,1.8945027402224985,False
plato,3,1.0,0.0,1.8945027402224985,False
plaintiveness,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
alienated,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
creepycrawly,3,1.0,0.0,1.8945027402224985,False
bug,3,1.0,0.0,1.8945027402224985,False
behan,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
twinkie,3,1.0,0.0,1.8945027402224985,False
discussed,3,0.0,1.0,1.8945027402224985,False
civilization,3,0.0,1.0,1.8945027402224985,False
everlyn,3,0.0,1.0,1.8945027402224985,False
sampi,3,0.0,1.0,1.8945027402224985,False
beasts,3,0.0,1.0,1.8945027402224985,False
fiery,3,0.0,1.0,1.8945027402224985,False
ballet,3,0.0,1.0,1.8945027402224985,False
dismally,3,1.0,0.0,1.8945027402224985,False
nonbelievers,3,0.0,1.0,1.8945027402224985,False
differently,3,0.0,1.0,1.8945027402224985,False
profits,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
maladjusted,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
capitalize,3,1.0,0.0,1.8945027402224985,False
handson,3,0.0,1.0,1.8945027402224985,False
greatgrandson,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
dispatching,3,0.0,1.0,1.8945027402224985,False
stoppard,3,0.0,1.0,1.8945027402224985,False
trivializing,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
captions,3,1.0,0.0,1.8945027402224985,False
paranormal,3,1.0,0.0,1.8945027402224985,False
maiden,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
captive,3,1.0,0.0,1.8945027402224985,False
poo,3,1.0,0.0,1.8945027402224985,False
beijing,3,0.0,1.0,1.8945027402224985,False
remained,3,1.0,0.0,1.8945027402224985,False
lionize,3,1.0,0.0,1.8945027402224985,False
freaking,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
expressively,3,0.0,1.0,1.8945027402224985,False
elderly,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
propensity,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
patting,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
sorcerer,3,0.0,1.0,1.8945027402224985,False
oddest,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
gambles,3,0.0,1.0,1.8945027402224985,False
lovingly,3,0.0,1.0,1.8945027402224985,False
inauspicious,3,1.0,0.0,1.8945027402224985,False
secretly,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
unhinged,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
manically,3,0.0,1.0,1.8945027402224985,False
vaudeville,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
disturbed,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
couch,3,1.0,0.0,1.8945027402224985,False
dr,3,1.0,0.0,1.8945027402224985,False
forgoes,3,0.0,1.0,1.8945027402224985,False
throes,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
deranged,3,0.0,1.0,1.8945027402224985,False
cousin,3,1.0,0.0,1.8945027402224985,False
orleans,3,0.0,1.0,1.8945027402224985,False
bedevilling,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
offputtingly,3,1.0,0.0,1.8945027402224985,False
drung,3,1.0,0.0,1.8945027402224985,False
schtick,3,0.0,1.0,1.8945027402224985,False
fosters,3,0.0,1.0,1.8945027402224985,False
concealment,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
baird,3,1.0,0.0,1.8945027402224985,False
extant,3,0.0,1.0,1.8945027402224985,False
analgesic,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
buffeted,3,0.0,1.0,1.8945027402224985,False
beckons,3,0.0,1.0,1.8945027402224985,False
attracts,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
sinuously,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
woolf,3,0.0,1.0,1.8945027402224985,False
clarissa,3,0.0,1.0,1.8945027402224985,False
dalloway,3,0.0,1.0,1.8945027402224985,False
answered,3,0.0,1.0,1.8945027402224985,False
anyplace,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
anarchy,3,1.0,0.0,1.8945027402224985,False
pyschological,3,1.0,0.0,1.8945027402224985,False
numbness,3,1.0,0.0,1.8945027402224985,False
fleetfooted,3,0.0,1.0,1.8945027402224985,False
earnhart,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
punchline,3,1.0,0.0,1.8945027402224985,False
carlito,3,1.0,0.0,1.8945027402224985,False
necessity,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
floyd,3,0.0,1.0,1.8945027402224985,False
halfhour,3,1.0,0.0,1.8945027402224985,False
barbs,3,0.0,1.0,1.8945027402224985,False
spied,3,1.0,0.0,1.8945027402224985,False
temptations,3,0.0,1.0,1.8945027402224985,False
sparked,3,0.0,1.0,1.8945027402224985,False
kiddieoriented,3,1.0,0.0,1.8945027402224985,False
aided,3,0.0,1.0,1.8945027402224985,False
shoestring,3,1.0,0.0,1.8945027402224985,False
unevenly,3,1.0,0.0,1.8945027402224985,False
lynchlike,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
pluto,3,1.0,0.0,1.8945027402224985,False
arkansas,3,1.0,0.0,1.8945027402224985,False
consists,3,1.0,0.0,1.8945027402224985,False
weaver,3,0.0,1.0,1.8945027402224985,False
lapaglia,3,0.0,1.0,1.8945027402224985,False
ver,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
wiel,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
slop,3,1.0,0.0,1.8945027402224985,False
crushing,3,1.0,0.0,1.8945027402224985,False
lushly,3,0.0,1.0,1.8945027402224985,False
amidst,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
percolating,3,0.0,1.0,1.8945027402224985,False
letterman,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
onion,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
neonoir,3,1.0,0.0,1.8945027402224985,False
yawnprovoking,3,1.0,0.0,1.8945027402224985,False
depending,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
crazier,3,0.0,1.0,1.8945027402224985,False
rapepayback,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
unsophisticated,3,1.0,0.0,1.8945027402224985,False
slather,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
clearasil,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
characterize,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
abridged,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
jia,3,0.0,1.0,1.8945027402224985,False
babies,3,1.0,0.0,1.8945027402224985,False
undergoing,3,0.0,1.0,1.8945027402224985,False
straddles,3,1.0,0.0,1.8945027402224985,False
elves,3,1.0,0.0,1.8945027402224985,False
stress,3,1.0,0.0,1.8945027402224985,False
safely,3,0.0,1.0,1.8945027402224985,False
videodvd,3,0.0,1.0,1.8945027402224985,False
babysitter,3,0.0,1.0,1.8945027402224985,False
pedro,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
unwillingness,3,1.0,0.0,1.8945027402224985,False
selling,3,0.0,1.0,1.8945027402224985,False
abbass,3,0.0,1.0,1.8945027402224985,False
eardrumdicing,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
smashups,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
oddcouple,3,1.0,0.0,1.8945027402224985,False
sniping,3,1.0,0.0,1.8945027402224985,False
jangle,3,1.0,0.0,1.8945027402224985,False
publicist,3,1.0,0.0,1.8945027402224985,False
neohitchcockianism,3,0.0,1.0,1.8945027402224985,False
olympia,3,0.0,1.0,1.8945027402224985,False
endgame,3,0.0,1.0,1.8945027402224985,False
steadily,3,0.0,1.0,1.8945027402224985,False
magi,3,1.0,0.0,1.8945027402224985,False
relocated,3,1.0,0.0,1.8945027402224985,False
egraveyard,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
les,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
june,3,0.0,1.0,1.8945027402224985,False
60second,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
wedgie,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
selfsacrifice,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
residents,3,0.0,1.0,1.8945027402224985,False
otar,3,0.0,1.0,1.8945027402224985,False
factory,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
sociopathy,3,1.0,0.0,1.8945027402224985,False
grungy,3,0.0,1.0,1.8945027402224985,False
prepared,3,0.0,1.0,1.8945027402224985,False
clothing,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
scripted,3,1.0,0.0,1.8945027402224985,False
dodger,3,0.0,1.0,1.8945027402224985,False
reginald,3,1.0,0.0,1.8945027402224985,False
luke,3,0.0,1.0,1.8945027402224985,False
plod,3,1.0,0.0,1.8945027402224985,False
madefortv,3,1.0,0.0,1.8945027402224985,False
negated,3,1.0,0.0,1.8945027402224985,False
frenzy,3,0.0,1.0,1.8945027402224985,False
pax,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
righthand,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
goombah,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
doug,3,0.0,1.0,1.8945027402224985,False
colleagues,3,0.0,1.0,1.8945027402224985,False
becker,3,0.0,1.0,1.8945027402224985,False
frankensteinmonster,3,1.0,0.0,1.8945027402224985,False
reyes,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
afghan,3,1.0,0.0,1.8945027402224985,False
warlord,3,1.0,0.0,1.8945027402224985,False
march,3,0.0,1.0,1.8945027402224985,False
jumbled,3,1.0,0.0,1.8945027402224985,False
consume,3,0.0,1.0,1.8945027402224985,False
pastel,3,0.0,1.0,1.8945027402224985,False
specifics,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
independence,3,1.0,0.0,1.8945027402224985,False
acolytes,3,0.0,1.0,1.8945027402224985,False
53,3,1.0,0.0,1.8945027402224985,False
australian,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
fork,3,1.0,0.0,1.8945027402224985,False
inertia,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
dense,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
infirmity,3,1.0,0.0,1.8945027402224985,False
shrewdly,3,0.0,1.0,1.8945027402224985,False
disposible,3,1.0,0.0,1.8945027402224985,False
markers,3,1.0,0.0,1.8945027402224985,False
entering,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
pulchritude,3,1.0,0.0,1.8945027402224985,False
separates,3,0.0,1.0,1.8945027402224985,False
princesses,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
bluer,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
gaitskill,3,0.0,1.0,1.8945027402224985,False
blarney,3,1.0,0.0,1.8945027402224985,False
revoiced,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
