,n,p_contradiction,p_entailment,p_neutral,boundary,isArtifact
forbes,2,0.0,0.0,1.0,1.9858128970359594,False
burglers,2,1.0,0.0,0.0,1.9858128970359594,False
foie,2,1.0,0.0,0.0,1.9858128970359594,False
donw,2,0.5,0.0,0.5,1.9858128970359594,False
smugglers,2,0.5,0.0,0.5,1.9858128970359594,False
dire,2,0.5,0.0,0.5,1.9858128970359594,False
squished,2,0.5,0.5,0.0,1.9858128970359594,False
50000,2,0.5,0.0,0.5,1.9858128970359594,False
aggresive,2,0.5,0.5,0.0,1.9858128970359594,False
autism,2,0.0,0.0,1.0,1.9858128970359594,False
longsword,2,0.5,0.0,0.5,1.9858128970359594,False
skirun,2,0.5,0.5,0.0,1.9858128970359594,False
zeus,2,0.5,0.0,0.5,1.9858128970359594,False
prerecorded,2,1.0,0.0,0.0,1.9858128970359594,False
thrash,2,0.5,0.5,0.0,1.9858128970359594,False
reelection,2,0.0,0.0,1.0,1.9858128970359594,False
brooch,2,0.0,0.0,1.0,1.9858128970359594,False
rootbeer,2,0.5,0.0,0.5,1.9858128970359594,False
safeway,2,0.5,0.0,0.5,1.9858128970359594,False
cookoff,2,0.0,0.0,1.0,1.9858128970359594,False
repairmen,2,0.0,1.0,0.0,1.9858128970359594,False
volcanos,2,0.5,0.0,0.5,1.9858128970359594,False
sacrificing,2,0.5,0.0,0.5,1.9858128970359594,False
pagan,2,1.0,0.0,0.0,1.9858128970359594,False
pablo,2,0.5,0.0,0.5,1.9858128970359594,False
arduous,2,0.5,0.5,0.0,1.9858128970359594,False
simming,2,0.5,0.5,0.0,1.9858128970359594,False
activites,2,0.0,1.0,0.0,1.9858128970359594,False
mistaken,2,0.0,0.5,0.5,1.9858128970359594,False
amatuer,2,0.5,0.0,0.5,1.9858128970359594,False
spagetti,2,1.0,0.0,0.0,1.9858128970359594,False
trainyard,2,0.0,1.0,0.0,1.9858128970359594,False
anguish,2,0.5,0.0,0.5,1.9858128970359594,False
rythmic,2,0.0,0.5,0.5,1.9858128970359594,False
peform,2,0.0,0.5,0.5,1.9858128970359594,False
ska,2,0.0,0.0,1.0,1.9858128970359594,False
wookies,2,1.0,0.0,0.0,1.9858128970359594,False
naturalist,2,0.0,0.0,1.0,1.9858128970359594,False
rituals,2,0.5,0.0,0.5,1.9858128970359594,False
supreme,2,1.0,0.0,0.0,1.9858128970359594,False
pregame,2,1.0,0.0,0.0,1.9858128970359594,False
oop,2,0.5,0.0,0.5,1.9858128970359594,False
generous,2,0.0,0.0,1.0,1.9858128970359594,False
clauses,2,0.0,1.0,0.0,1.9858128970359594,False
sk8tr,2,0.5,0.0,0.5,1.9858128970359594,False
boi,2,0.5,0.0,0.5,1.9858128970359594,False
sectioned,2,0.0,0.0,1.0,1.9858128970359594,False
brady,2,0.5,0.0,0.5,1.9858128970359594,False
abreast,2,0.0,0.5,0.5,1.9858128970359594,False
jai,2,0.0,0.0,1.0,1.9858128970359594,False
baa,2,1.0,0.0,0.0,1.9858128970359594,False
reattach,2,0.5,0.0,0.5,1.9858128970359594,False
intact,2,1.0,0.0,0.0,1.9858128970359594,False
grimm,2,1.0,0.0,0.0,1.9858128970359594,False
retriver,2,0.5,0.0,0.5,1.9858128970359594,False
breakers,2,0.0,0.0,1.0,1.9858128970359594,False
puttputt,2,0.5,0.5,0.0,1.9858128970359594,False
nick,2,0.5,0.0,0.5,1.9858128970359594,False
midtrick,2,0.0,0.5,0.5,1.9858128970359594,False
upgrades,2,0.5,0.0,0.5,1.9858128970359594,False
silks,2,0.0,0.0,1.0,1.9858128970359594,False
sleepiing,2,1.0,0.0,0.0,1.9858128970359594,False
recognizes,2,0.0,0.0,1.0,1.9858128970359594,False
corned,2,0.5,0.0,0.5,1.9858128970359594,False
penis,2,0.5,0.0,0.5,1.9858128970359594,False
pampered,2,0.5,0.0,0.5,1.9858128970359594,False
techs,2,0.5,0.0,0.5,1.9858128970359594,False
brightest,2,0.5,0.0,0.5,1.9858128970359594,False
paddleboards,2,0.0,0.5,0.5,1.9858128970359594,False
pensioners,2,0.5,0.0,0.5,1.9858128970359594,False
giel,2,1.0,0.0,0.0,1.9858128970359594,False
outsided,2,0.0,0.5,0.5,1.9858128970359594,False
lacrose,2,0.5,0.0,0.5,1.9858128970359594,False
louise,2,0.5,0.0,0.5,1.9858128970359594,False
womanis,2,0.0,0.0,1.0,1.9858128970359594,False
dockers,2,0.5,0.0,0.5,1.9858128970359594,False
reconstruction,2,0.0,0.0,1.0,1.9858128970359594,False
excel,2,1.0,0.0,0.0,1.9858128970359594,False
coco,2,1.0,0.0,0.0,1.9858128970359594,False
strongest,2,0.0,0.0,1.0,1.9858128970359594,False
mortgages,2,1.0,0.0,0.0,1.9858128970359594,False
docile,2,0.5,0.5,0.0,1.9858128970359594,False
abalone,2,0.5,0.0,0.5,1.9858128970359594,False
belches,2,1.0,0.0,0.0,1.9858128970359594,False
huck,2,0.5,0.0,0.5,1.9858128970359594,False
untangled,2,0.5,0.0,0.5,1.9858128970359594,False
upkeep,2,0.0,0.0,1.0,1.9858128970359594,False
pbr,2,0.0,0.0,1.0,1.9858128970359594,False
lineup,2,0.5,0.0,0.5,1.9858128970359594,False
jason,2,0.5,0.0,0.5,1.9858128970359594,False
baldness,2,1.0,0.0,0.0,1.9858128970359594,False
manhunt,2,0.0,0.0,1.0,1.9858128970359594,False
assaulted,2,0.5,0.0,0.5,1.9858128970359594,False
fluent,2,0.5,0.0,0.5,1.9858128970359594,False
frolf,2,0.5,0.0,0.5,1.9858128970359594,False
coding,2,0.5,0.0,0.5,1.9858128970359594,False
disciplining,2,1.0,0.0,0.0,1.9858128970359594,False
nigeria,2,0.0,0.0,1.0,1.9858128970359594,False
keanu,2,1.0,0.0,0.0,1.9858128970359594,False
reeves,2,1.0,0.0,0.0,1.9858128970359594,False
younster,2,0.0,1.0,0.0,1.9858128970359594,False
wimming,2,0.5,0.0,0.5,1.9858128970359594,False
crimes,2,0.5,0.0,0.5,1.9858128970359594,False
76,2,0.5,0.0,0.5,1.9858128970359594,False
unplugged,2,0.0,0.5,0.5,1.9858128970359594,False
pegasus,2,1.0,0.0,0.0,1.9858128970359594,False
raving,2,1.0,0.0,0.0,1.9858128970359594,False
wowed,2,0.0,0.0,1.0,1.9858128970359594,False
manicures,2,1.0,0.0,0.0,1.9858128970359594,False
ghana,2,0.0,0.0,1.0,1.9858128970359594,False
approve,2,0.5,0.0,0.5,1.9858128970359594,False
reenacts,2,0.0,0.0,1.0,1.9858128970359594,False
agatha,2,1.0,0.0,0.0,1.9858128970359594,False
christie,2,1.0,0.0,0.0,1.9858128970359594,False
leveled,2,0.0,0.5,0.5,1.9858128970359594,False
accordians,2,1.0,0.0,0.0,1.9858128970359594,False
rivalry,2,0.0,0.5,0.5,1.9858128970359594,False
elise,2,0.0,0.0,1.0,1.9858128970359594,False
prematurely,2,0.0,0.0,1.0,1.9858128970359594,False
huggers,2,0.5,0.0,0.5,1.9858128970359594,False
ostriches,2,0.5,0.0,0.5,1.9858128970359594,False
universities,2,0.0,0.0,1.0,1.9858128970359594,False
formulas,2,0.0,0.0,1.0,1.9858128970359594,False
infantry,2,0.5,0.0,0.5,1.9858128970359594,False
stiffly,2,1.0,0.0,0.0,1.9858128970359594,False
chidlren,2,1.0,0.0,0.0,1.9858128970359594,False
topiaries,2,0.0,0.5,0.5,1.9858128970359594,False
fullface,2,0.0,0.0,1.0,1.9858128970359594,False
musicina,2,0.0,0.5,0.5,1.9858128970359594,False
garbagemen,2,0.0,0.0,1.0,1.9858128970359594,False
illumination,2,0.0,1.0,0.0,1.9858128970359594,False
runds,2,0.5,0.5,0.0,1.9858128970359594,False
effected,2,0.0,0.0,1.0,1.9858128970359594,False
rin,2,0.5,0.5,0.0,1.9858128970359594,False
stagediving,2,0.0,0.5,0.5,1.9858128970359594,False
restocking,2,0.5,0.0,0.5,1.9858128970359594,False
blackout,2,0.5,0.0,0.5,1.9858128970359594,False
chemo,2,0.0,0.0,1.0,1.9858128970359594,False
discoveries,2,0.0,0.0,1.0,1.9858128970359594,False
spiritedly,2,1.0,0.0,0.0,1.9858128970359594,False
musicain,2,0.0,0.0,1.0,1.9858128970359594,False
kenny,2,0.0,0.0,1.0,1.9858128970359594,False
pal,2,0.5,0.0,0.5,1.9858128970359594,False
buenos,2,0.0,0.0,1.0,1.9858128970359594,False
aires,2,0.0,0.0,1.0,1.9858128970359594,False
disapprovingly,2,0.0,0.0,1.0,1.9858128970359594,False
calypso,2,0.0,0.0,1.0,1.9858128970359594,False
napped,2,1.0,0.0,0.0,1.9858128970359594,False
flourescent,2,0.0,0.5,0.5,1.9858128970359594,False
ravages,2,0.5,0.0,0.5,1.9858128970359594,False
enjoyng,2,0.5,0.0,0.5,1.9858128970359594,False
illustrations,2,0.5,0.5,0.0,1.9858128970359594,False
acted,2,0.0,1.0,0.0,1.9858128970359594,False
impediment,2,0.0,0.5,0.5,1.9858128970359594,False
guilty,2,0.0,0.0,1.0,1.9858128970359594,False
unknot,2,0.0,0.0,1.0,1.9858128970359594,False
500m,2,1.0,0.0,0.0,1.9858128970359594,False
paiting,2,0.0,0.5,0.5,1.9858128970359594,False
flaunts,2,0.5,0.0,0.5,1.9858128970359594,False
playinh,2,0.5,0.5,0.0,1.9858128970359594,False
loosening,2,0.0,0.5,0.5,1.9858128970359594,False
nokia,2,0.0,0.0,1.0,1.9858128970359594,False
neds,2,0.5,0.0,0.5,1.9858128970359594,False
yachting,2,1.0,0.0,0.0,1.9858128970359594,False
picknic,2,0.0,0.0,1.0,1.9858128970359594,False
cubing,2,0.0,0.0,1.0,1.9858128970359594,False
bottling,2,1.0,0.0,0.0,1.9858128970359594,False
chilean,2,0.5,0.0,0.5,1.9858128970359594,False
mouthwash,2,0.5,0.0,0.5,1.9858128970359594,False
invaders,2,0.0,0.0,1.0,1.9858128970359594,False
standign,2,1.0,0.0,0.0,1.9858128970359594,False
bludgeoned,2,0.0,1.0,0.0,1.9858128970359594,False
runny,2,0.0,0.0,1.0,1.9858128970359594,False
lures,2,0.5,0.0,0.5,1.9858128970359594,False
labled,2,0.0,0.5,0.5,1.9858128970359594,False
bbqs,2,0.0,0.0,1.0,1.9858128970359594,False
hemingway,2,0.5,0.0,0.5,1.9858128970359594,False
pantomimes,2,1.0,0.0,0.0,1.9858128970359594,False
nickles,2,0.0,0.0,1.0,1.9858128970359594,False
apocalyptic,2,0.5,0.0,0.5,1.9858128970359594,False
gerbils,2,1.0,0.0,0.0,1.9858128970359594,False
seaated,2,0.5,0.5,0.0,1.9858128970359594,False
warned,2,0.5,0.5,0.0,1.9858128970359594,False
sur,2,0.0,0.5,0.5,1.9858128970359594,False
eath,2,1.0,0.0,0.0,1.9858128970359594,False
dimensions,2,0.0,0.5,0.5,1.9858128970359594,False
tobogganing,2,0.0,0.5,0.5,1.9858128970359594,False
petunias,2,0.5,0.0,0.5,1.9858128970359594,False
maces,2,1.0,0.0,0.0,1.9858128970359594,False
lillies,2,0.5,0.0,0.5,1.9858128970359594,False
churchill,2,0.5,0.0,0.5,1.9858128970359594,False
breadsticks,2,0.5,0.0,0.5,1.9858128970359594,False
unbrellas,2,0.0,1.0,0.0,1.9858128970359594,False
entourage,2,0.0,0.0,1.0,1.9858128970359594,False
daniel,2,0.5,0.0,0.5,1.9858128970359594,False
hacker,2,0.5,0.0,0.5,1.9858128970359594,False
univeristy,2,0.5,0.5,0.0,1.9858128970359594,False
ku,2,1.0,0.0,0.0,1.9858128970359594,False
klux,2,1.0,0.0,0.0,1.9858128970359594,False
naken,2,1.0,0.0,0.0,1.9858128970359594,False
cartel,2,0.0,0.0,1.0,1.9858128970359594,False
pastime,2,0.0,0.5,0.5,1.9858128970359594,False
alcoholics,2,0.5,0.0,0.5,1.9858128970359594,False
savagely,2,1.0,0.0,0.0,1.9858128970359594,False
skyrise,2,0.5,0.0,0.5,1.9858128970359594,False
aslep,2,1.0,0.0,0.0,1.9858128970359594,False
sunburns,2,0.5,0.0,0.5,1.9858128970359594,False
morbidly,2,0.0,0.0,1.0,1.9858128970359594,False
buds,2,0.0,0.5,0.5,1.9858128970359594,False
motcross,2,0.5,0.0,0.5,1.9858128970359594,False
brussels,2,0.0,0.0,1.0,1.9858128970359594,False
subordinate,2,0.0,0.5,0.5,1.9858128970359594,False
cribs,2,1.0,0.0,0.0,1.9858128970359594,False
negotiations,2,1.0,0.0,0.0,1.9858128970359594,False
tonics,2,0.0,0.0,1.0,1.9858128970359594,False
veterns,2,0.0,0.0,1.0,1.9858128970359594,False
microwaved,2,1.0,0.0,0.0,1.9858128970359594,False
1965,2,0.5,0.0,0.5,1.9858128970359594,False
ganges,2,0.0,0.0,1.0,1.9858128970359594,False
daycamp,2,0.0,0.0,1.0,1.9858128970359594,False
scorched,2,0.0,0.0,1.0,1.9858128970359594,False
victor,2,1.0,0.0,0.0,1.9858128970359594,False
outhouse,2,0.5,0.0,0.5,1.9858128970359594,False
decay,2,0.0,0.0,1.0,1.9858128970359594,False
kwan,2,0.0,0.0,1.0,1.9858128970359594,False
nightclubs,2,0.5,0.0,0.5,1.9858128970359594,False
hanggliding,2,1.0,0.0,0.0,1.9858128970359594,False
susans,2,0.0,0.5,0.5,1.9858128970359594,False
privately,2,1.0,0.0,0.0,1.9858128970359594,False
organs,2,0.5,0.0,0.5,1.9858128970359594,False
succeeds,2,0.5,0.0,0.5,1.9858128970359594,False
baskteball,2,0.5,0.5,0.0,1.9858128970359594,False
otters,2,1.0,0.0,0.0,1.9858128970359594,False
tats,2,0.0,0.5,0.5,1.9858128970359594,False
initiate,2,0.0,0.0,1.0,1.9858128970359594,False
barracks,2,0.5,0.0,0.5,1.9858128970359594,False
steelhead,2,0.5,0.0,0.5,1.9858128970359594,False
buzzerbeater,2,0.0,0.0,1.0,1.9858128970359594,False
hans,2,0.5,0.0,0.5,1.9858128970359594,False
uninhabited,2,0.5,0.0,0.5,1.9858128970359594,False
particpating,2,0.0,0.0,1.0,1.9858128970359594,False
otudoors,2,0.0,1.0,0.0,1.9858128970359594,False
grocers,2,0.0,0.5,0.5,1.9858128970359594,False
shoplifter,2,0.5,0.0,0.5,1.9858128970359594,False
herslef,2,0.5,0.0,0.5,1.9858128970359594,False
superheros,2,0.5,0.0,0.5,1.9858128970359594,False
plantains,2,1.0,0.0,0.0,1.9858128970359594,False
gapes,2,0.0,0.5,0.5,1.9858128970359594,False
highwire,2,0.0,0.5,0.5,1.9858128970359594,False
yatch,2,1.0,0.0,0.0,1.9858128970359594,False
employess,2,0.0,0.5,0.5,1.9858128970359594,False
hoilday,2,0.0,1.0,0.0,1.9858128970359594,False
sensation,2,0.0,0.0,1.0,1.9858128970359594,False
exhibitionists,2,0.0,0.5,0.5,1.9858128970359594,False
900,2,1.0,0.0,0.0,1.9858128970359594,False
vandal,2,0.0,0.0,1.0,1.9858128970359594,False
defacing,2,0.5,0.0,0.5,1.9858128970359594,False
flicks,2,0.5,0.0,0.5,1.9858128970359594,False
matinee,2,1.0,0.0,0.0,1.9858128970359594,False
leering,2,0.5,0.0,0.5,1.9858128970359594,False
doubts,2,1.0,0.0,0.0,1.9858128970359594,False
bluehair,2,1.0,0.0,0.0,1.9858128970359594,False
sentimental,2,0.0,0.0,1.0,1.9858128970359594,False
firstborn,2,0.0,0.0,1.0,1.9858128970359594,False
slavery,2,1.0,0.0,0.0,1.9858128970359594,False
shortage,2,1.0,0.0,0.0,1.9858128970359594,False
mimicing,2,0.0,0.5,0.5,1.9858128970359594,False
belligerent,2,1.0,0.0,0.0,1.9858128970359594,False
outnumber,2,0.0,1.0,0.0,1.9858128970359594,False
fiercly,2,0.5,0.0,0.5,1.9858128970359594,False
sketchbook,2,1.0,0.0,0.0,1.9858128970359594,False
twiddling,2,1.0,0.0,0.0,1.9858128970359594,False
weet,2,0.0,1.0,0.0,1.9858128970359594,False
comboy,2,0.5,0.5,0.0,1.9858128970359594,False
cantonese,2,0.0,0.0,1.0,1.9858128970359594,False
lectured,2,0.0,0.5,0.5,1.9858128970359594,False
mccartney,2,1.0,0.0,0.0,1.9858128970359594,False
rye,2,0.0,0.0,1.0,1.9858128970359594,False
raindrops,2,0.0,0.0,1.0,1.9858128970359594,False
carolling,2,0.0,0.0,1.0,1.9858128970359594,False
reruns,2,1.0,0.0,0.0,1.9858128970359594,False
scurrying,2,0.0,1.0,0.0,1.9858128970359594,False
overtakes,2,0.0,0.0,1.0,1.9858128970359594,False
rites,2,1.0,0.0,0.0,1.9858128970359594,False
convertable,2,0.5,0.0,0.5,1.9858128970359594,False
rabits,2,0.0,0.5,0.5,1.9858128970359594,False
larry,2,1.0,0.0,0.0,1.9858128970359594,False
cornering,2,0.5,0.0,0.5,1.9858128970359594,False
snatched,2,1.0,0.0,0.0,1.9858128970359594,False
nobel,2,1.0,0.0,0.0,1.9858128970359594,False
employing,2,0.0,0.5,0.5,1.9858128970359594,False
pho,2,0.5,0.0,0.5,1.9858128970359594,False
collaborated,2,0.0,0.0,1.0,1.9858128970359594,False
playlist,2,1.0,0.0,0.0,1.9858128970359594,False
gymnest,2,0.5,0.0,0.5,1.9858128970359594,False
sharpies,2,1.0,0.0,0.0,1.9858128970359594,False
magnolia,2,0.0,0.0,1.0,1.9858128970359594,False
chula,2,0.5,0.0,0.5,1.9858128970359594,False
independently,2,0.0,0.5,0.5,1.9858128970359594,False
combine,2,0.0,0.5,0.5,1.9858128970359594,False
heirlooms,2,0.0,0.0,1.0,1.9858128970359594,False
inventing,2,0.5,0.0,0.5,1.9858128970359594,False
updating,2,0.0,0.0,1.0,1.9858128970359594,False
ecuador,2,0.5,0.0,0.5,1.9858128970359594,False
colada,2,0.5,0.0,0.5,1.9858128970359594,False
functional,2,0.0,1.0,0.0,1.9858128970359594,False
smite,2,1.0,0.0,0.0,1.9858128970359594,False
thunderstorming,2,0.5,0.0,0.5,1.9858128970359594,False
tapdances,2,1.0,0.0,0.0,1.9858128970359594,False
parapalegic,2,0.5,0.0,0.5,1.9858128970359594,False
inspire,2,0.0,0.0,1.0,1.9858128970359594,False
compactor,2,0.5,0.5,0.0,1.9858128970359594,False
tombs,2,1.0,0.0,0.0,1.9858128970359594,False
profits,2,0.5,0.0,0.5,1.9858128970359594,False
collectors,2,0.0,0.0,1.0,1.9858128970359594,False
homicide,2,0.5,0.0,0.5,1.9858128970359594,False
unlock,2,0.0,0.0,1.0,1.9858128970359594,False
muggers,2,0.0,0.0,1.0,1.9858128970359594,False
energize,2,0.5,0.0,0.5,1.9858128970359594,False
bellringer,2,0.5,0.0,0.5,1.9858128970359594,False
rewarding,2,0.0,0.0,1.0,1.9858128970359594,False
ditty,2,0.0,0.0,1.0,1.9858128970359594,False
aressted,2,0.0,0.5,0.5,1.9858128970359594,False
twomen,2,1.0,0.0,0.0,1.9858128970359594,False
sandlot,2,0.5,0.0,0.5,1.9858128970359594,False
althlete,2,0.0,0.5,0.5,1.9858128970359594,False
gandalf,2,0.0,0.0,1.0,1.9858128970359594,False
completeing,2,0.0,0.5,0.5,1.9858128970359594,False
petrified,2,0.0,0.0,1.0,1.9858128970359594,False
everone,2,1.0,0.0,0.0,1.9858128970359594,False
excising,2,1.0,0.0,0.0,1.9858128970359594,False
playgrounds,2,0.5,0.0,0.5,1.9858128970359594,False
chippendales,2,1.0,0.0,0.0,1.9858128970359594,False
behaviors,2,0.5,0.5,0.0,1.9858128970359594,False
reinactment,2,0.0,0.0,1.0,1.9858128970359594,False
warthogs,2,1.0,0.0,0.0,1.9858128970359594,False
foodball,2,0.5,0.0,0.5,1.9858128970359594,False
togetehr,2,0.0,0.0,1.0,1.9858128970359594,False
shabbily,2,1.0,0.0,0.0,1.9858128970359594,False
clinics,2,0.0,0.0,1.0,1.9858128970359594,False
fornt,2,0.0,0.5,0.5,1.9858128970359594,False
boos,2,0.5,0.0,0.5,1.9858128970359594,False
slidng,2,0.5,0.5,0.0,1.9858128970359594,False
parcheesi,2,1.0,0.0,0.0,1.9858128970359594,False
interfered,2,0.0,0.0,1.0,1.9858128970359594,False
sallon,2,1.0,0.0,0.0,1.9858128970359594,False
engraves,2,0.0,0.0,1.0,1.9858128970359594,False
arenas,2,0.5,0.0,0.5,1.9858128970359594,False
grimy,2,0.0,0.5,0.5,1.9858128970359594,False
possesses,2,0.0,1.0,0.0,1.9858128970359594,False
furball,2,1.0,0.0,0.0,1.9858128970359594,False
sludgehammer,2,0.5,0.0,0.5,1.9858128970359594,False
storytime,2,0.0,0.5,0.5,1.9858128970359594,False
brocade,2,1.0,0.0,0.0,1.9858128970359594,False
unicycler,2,1.0,0.0,0.0,1.9858128970359594,False
behaves,2,0.0,0.0,1.0,1.9858128970359594,False
toledo,2,0.5,0.0,0.5,1.9858128970359594,False
frolick,2,0.0,0.5,0.5,1.9858128970359594,False
fiercest,2,0.0,0.0,1.0,1.9858128970359594,False
investment,2,0.0,0.0,1.0,1.9858128970359594,False
hazerdous,2,0.0,0.0,1.0,1.9858128970359594,False
tattoing,2,0.5,0.0,0.5,1.9858128970359594,False
fawn,2,0.5,0.0,0.5,1.9858128970359594,False
leno,2,0.5,0.0,0.5,1.9858128970359594,False
granddad,2,0.0,0.0,1.0,1.9858128970359594,False
himalayan,2,0.0,0.0,1.0,1.9858128970359594,False
ceramics,2,0.0,0.5,0.5,1.9858128970359594,False
restraunts,2,0.5,0.5,0.0,1.9858128970359594,False
landromat,2,1.0,0.0,0.0,1.9858128970359594,False
teleprompter,2,0.0,0.0,1.0,1.9858128970359594,False
patern,2,0.5,0.5,0.0,1.9858128970359594,False
nostalgic,2,0.0,0.0,1.0,1.9858128970359594,False
kithcen,2,0.0,0.5,0.5,1.9858128970359594,False
squawking,2,1.0,0.0,0.0,1.9858128970359594,False
acdc,2,0.5,0.0,0.5,1.9858128970359594,False
nutrients,2,1.0,0.0,0.0,1.9858128970359594,False
nudity,2,1.0,0.0,0.0,1.9858128970359594,False
hiring,2,0.5,0.0,0.5,1.9858128970359594,False
solely,2,0.5,0.0,0.5,1.9858128970359594,False
reasonable,2,0.0,0.5,0.5,1.9858128970359594,False
moonbase,2,1.0,0.0,0.0,1.9858128970359594,False
milky,2,1.0,0.0,0.0,1.9858128970359594,False
truffles,2,0.5,0.0,0.5,1.9858128970359594,False
orage,2,0.5,0.5,0.0,1.9858128970359594,False
darkskin,2,0.0,0.5,0.5,1.9858128970359594,False
compensation,2,0.0,0.0,1.0,1.9858128970359594,False
sewed,2,0.0,0.0,1.0,1.9858128970359594,False
evaporated,2,0.5,0.5,0.0,1.9858128970359594,False
clashing,2,0.5,0.5,0.0,1.9858128970359594,False
charels,2,1.0,0.0,0.0,1.9858128970359594,False
celeb,2,0.0,0.0,1.0,1.9858128970359594,False
hamburglar,2,0.5,0.0,0.5,1.9858128970359594,False
tater,2,0.5,0.0,0.5,1.9858128970359594,False
poorlydressed,2,1.0,0.0,0.0,1.9858128970359594,False
fawned,2,0.0,0.5,0.5,1.9858128970359594,False
miamis,2,0.0,0.5,0.5,1.9858128970359594,False
adopting,2,0.5,0.0,0.5,1.9858128970359594,False
abducts,2,1.0,0.0,0.0,1.9858128970359594,False
anna,2,0.5,0.0,0.5,1.9858128970359594,False
productive,2,0.0,0.0,1.0,1.9858128970359594,False
unfished,2,0.0,0.5,0.5,1.9858128970359594,False
squaredancing,2,1.0,0.0,0.0,1.9858128970359594,False
towad,2,0.0,0.5,0.5,1.9858128970359594,False
sining,2,0.0,0.0,1.0,1.9858128970359594,False
motorcylces,2,0.0,0.5,0.5,1.9858128970359594,False
clashes,2,0.5,0.0,0.5,1.9858128970359594,False
corporations,2,0.5,0.0,0.5,1.9858128970359594,False
quicker,2,0.5,0.0,0.5,1.9858128970359594,False
kayackers,2,0.0,0.5,0.5,1.9858128970359594,False
psychiatric,2,0.5,0.0,0.5,1.9858128970359594,False
satanist,2,0.5,0.0,0.5,1.9858128970359594,False
cheecks,2,0.0,0.5,0.5,1.9858128970359594,False
woodpile,2,0.5,0.0,0.5,1.9858128970359594,False
psychopath,2,0.0,0.0,1.0,1.9858128970359594,False
renewing,2,0.5,0.0,0.5,1.9858128970359594,False
artform,2,0.0,0.5,0.5,1.9858128970359594,False
distraction,2,0.5,0.0,0.5,1.9858128970359594,False
hangtime,2,0.0,0.5,0.5,1.9858128970359594,False
fighitng,2,1.0,0.0,0.0,1.9858128970359594,False
treatise,2,0.5,0.0,0.5,1.9858128970359594,False
inequality,2,0.5,0.0,0.5,1.9858128970359594,False
jumo,2,0.5,0.0,0.5,1.9858128970359594,False
747,2,0.5,0.0,0.5,1.9858128970359594,False
disruptive,2,0.5,0.0,0.5,1.9858128970359594,False
bawls,2,0.0,1.0,0.0,1.9858128970359594,False
extraction,2,0.0,0.0,1.0,1.9858128970359594,False
jingle,2,0.0,0.0,1.0,1.9858128970359594,False
reenacters,2,0.0,0.5,0.5,1.9858128970359594,False
trian,2,0.5,0.0,0.5,1.9858128970359594,False
drydock,2,1.0,0.0,0.0,1.9858128970359594,False
orion,2,0.5,0.0,0.5,1.9858128970359594,False
duckies,2,0.5,0.0,0.5,1.9858128970359594,False
hurrican,2,1.0,0.0,0.0,1.9858128970359594,False
3point,2,0.0,0.0,1.0,1.9858128970359594,False
bleeds,2,0.5,0.0,0.5,1.9858128970359594,False
ration,2,0.5,0.0,0.5,1.9858128970359594,False
repainted,2,0.0,0.5,0.5,1.9858128970359594,False
musium,2,0.0,0.0,1.0,1.9858128970359594,False
barns,2,1.0,0.0,0.0,1.9858128970359594,False
lionel,2,0.5,0.0,0.5,1.9858128970359594,False
trenchcoats,2,0.0,0.0,1.0,1.9858128970359594,False
windstorm,2,0.0,0.0,1.0,1.9858128970359594,False
wod,2,0.0,0.5,0.5,1.9858128970359594,False
valued,2,0.0,0.0,1.0,1.9858128970359594,False
brighter,2,0.0,0.5,0.5,1.9858128970359594,False
thrilling,2,0.0,0.5,0.5,1.9858128970359594,False
lept,2,0.0,0.5,0.5,1.9858128970359594,False
laments,2,0.5,0.0,0.5,1.9858128970359594,False
tickle,2,0.0,0.0,1.0,1.9858128970359594,False
revolt,2,0.0,0.5,0.5,1.9858128970359594,False
miscroscope,2,0.0,0.0,1.0,1.9858128970359594,False
1960,2,0.5,0.0,0.5,1.9858128970359594,False
vow,2,0.5,0.0,0.5,1.9858128970359594,False
hackers,2,0.5,0.0,0.5,1.9858128970359594,False
chauffeur,2,0.5,0.5,0.0,1.9858128970359594,False
soliciting,2,0.0,0.0,1.0,1.9858128970359594,False
colorfull,2,0.0,1.0,0.0,1.9858128970359594,False
discharged,2,0.5,0.5,0.0,1.9858128970359594,False
mournfully,2,1.0,0.0,0.0,1.9858128970359594,False
calmed,2,0.0,0.0,1.0,1.9858128970359594,False
ringo,2,0.5,0.0,0.5,1.9858128970359594,False
starr,2,0.5,0.0,0.5,1.9858128970359594,False
croweded,2,0.0,0.0,1.0,1.9858128970359594,False
spacestation,2,1.0,0.0,0.0,1.9858128970359594,False
asleeping,2,0.0,0.5,0.5,1.9858128970359594,False
initiation,2,0.0,0.0,1.0,1.9858128970359594,False
demostrates,2,0.0,1.0,0.0,1.9858128970359594,False
azureclad,2,0.0,1.0,0.0,1.9858128970359594,False
shambala,2,1.0,0.0,0.0,1.9858128970359594,False
thumbless,2,1.0,0.0,0.0,1.9858128970359594,False
