,n,p_contradiction,p_entailment,p_neutral,boundary,isArtifact,diff
skeletons,27,0.25925925925925924,0.4074074074074074,0.3333333333333333,0.8790664368864931,False,0.4716590294790857
biscuit,27,0.4074074074074074,0.25925925925925924,0.3333333333333333,0.8790664368864931,False,0.4716590294790857
dominated,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
ripples,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
informal,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
wintry,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
bystander,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
filtering,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
flung,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
gourmet,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
embankment,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
doubledecker,35,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.8126562113444955,False,0.46979906848735264
24,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
waists,35,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.8126562113444955,False,0.46979906848735264
waterfalls,35,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
drayton,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
dwarfed,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
fatigue,35,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.8126562113444955,False,0.46979906848735264
account,20,0.3,0.2,0.5,0.967417899793976,False,0.46741789979397597
rehearses,20,0.3,0.2,0.5,0.967417899793976,False,0.46741789979397597
exist,20,0.5,0.35,0.15,0.967417899793976,False,0.46741789979397597
metals,20,0.2,0.3,0.5,0.967417899793976,False,0.46741789979397597
avalanche,20,0.4,0.1,0.5,0.967417899793976,False,0.46741789979397597
honey,20,0.5,0.1,0.4,0.967417899793976,False,0.46741789979397597
experimenting,20,0.2,0.3,0.5,0.967417899793976,False,0.46741789979397597
choices,20,0.25,0.25,0.5,0.967417899793976,False,0.46741789979397597
oval,20,0.5,0.25,0.25,0.967417899793976,False,0.46741789979397597
yardwork,20,0.05,0.45,0.5,0.967417899793976,False,0.46741789979397597
restraunt,20,0.5,0.15,0.35,0.967417899793976,False,0.46741789979397597
info,20,0.25,0.25,0.5,0.967417899793976,False,0.46741789979397597
academy,20,0.25,0.25,0.5,0.967417899793976,False,0.46741789979397597
blender,20,0.5,0.25,0.25,0.967417899793976,False,0.46741789979397597
colleague,20,0.25,0.25,0.5,0.967417899793976,False,0.46741789979397597
sideshow,20,0.25,0.25,0.5,0.967417899793976,False,0.46741789979397597
brilliant,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
synthesizer,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
hilltop,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
stepped,34,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
straddling,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
checkerboard,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
twisting,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
dame,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
geometric,34,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
dressy,34,0.3235294117647059,0.35294117647058826,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
wrestles,34,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
stooping,34,0.3235294117647059,0.35294117647058826,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
drapes,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
vikings,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
postcards,34,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
slabs,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
lizards,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
tethered,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
twine,34,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
mediumsized,34,0.3235294117647059,0.35294117647058826,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
handlebar,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
brickpaved,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
entryway,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
deaths,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
parklike,34,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
suds,34,0.3235294117647059,0.35294117647058826,0.3235294117647059,0.8196539957771096,False,0.46671281930652136
attach,34,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
lathered,34,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
emblem,34,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.8196539957771096,False,0.46671281930652136
injection,26,0.4230769230769231,0.2692307692307692,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
furiously,26,0.4230769230769231,0.19230769230769232,0.38461538461538464,0.8894622872664608,False,0.46638536418953774
daddy,26,0.34615384615384615,0.23076923076923078,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
squid,26,0.4230769230769231,0.23076923076923078,0.34615384615384615,0.8894622872664608,False,0.46638536418953774
packaging,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
describing,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
joe,26,0.4230769230769231,0.23076923076923078,0.34615384615384615,0.8894622872664608,False,0.46638536418953774
shinning,26,0.4230769230769231,0.2692307692307692,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
scratch,26,0.4230769230769231,0.15384615384615385,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
burlap,26,0.4230769230769231,0.2692307692307692,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
mountaineers,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
zipping,26,0.4230769230769231,0.3076923076923077,0.2692307692307692,0.8894622872664608,False,0.46638536418953774
rearranging,26,0.2692307692307692,0.4230769230769231,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
invites,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
portapotty,26,0.4230769230769231,0.2692307692307692,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
ar,26,0.3076923076923077,0.2692307692307692,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
boarded,26,0.4230769230769231,0.2692307692307692,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
patterns,26,0.3076923076923077,0.2692307692307692,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
grasp,26,0.23076923076923078,0.4230769230769231,0.34615384615384615,0.8894622872664608,False,0.46638536418953774
rhythm,26,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
busker,26,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
snapshot,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.8894622872664608,False,0.46638536418953774
stances,26,0.2692307692307692,0.4230769230769231,0.3076923076923077,0.8894622872664608,False,0.46638536418953774
introducing,15,0.2,0.2,0.6,1.0655111236034116,False,0.4655111236034116
mental,15,0.4,0.0,0.6,1.0655111236034116,False,0.4655111236034116
wintertime,15,0.06666666666666667,0.3333333333333333,0.6,1.0655111236034116,False,0.4655111236034116
crows,15,0.6,0.2,0.2,1.0655111236034116,False,0.4655111236034116
knew,15,0.2,0.2,0.6,1.0655111236034116,False,0.4655111236034116
visibility,15,0.2,0.6,0.2,1.0655111236034116,False,0.4655111236034116
birdwatching,15,0.2,0.2,0.6,1.0655111236034116,False,0.4655111236034116
sahara,15,0.6,0.06666666666666667,0.3333333333333333,1.0655111236034116,False,0.4655111236034116
credit,15,0.26666666666666666,0.13333333333333333,0.6,1.0655111236034116,False,0.4655111236034116
sears,15,0.4,0.0,0.6,1.0655111236034116,False,0.4655111236034116
brunch,15,0.6,0.0,0.4,1.0655111236034116,False,0.4655111236034116
punishment,15,0.3333333333333333,0.06666666666666667,0.6,1.0655111236034116,False,0.4655111236034116
devils,15,0.2,0.2,0.6,1.0655111236034116,False,0.4655111236034116
flaps,33,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
placid,33,0.36363636363636365,0.30303030303030304,0.3333333333333333,0.8269674988320606,False,0.4633311351956969
handler,33,0.30303030303030304,0.3333333333333333,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
dozes,33,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
butchering,33,0.36363636363636365,0.3333333333333333,0.30303030303030304,0.8269674988320606,False,0.4633311351956969
cloak,33,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
capes,33,0.3333333333333333,0.36363636363636365,0.30303030303030304,0.8269674988320606,False,0.4633311351956969
atmosphere,33,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.8269674988320606,False,0.4633311351956969
turkeys,33,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
footballers,33,0.3333333333333333,0.36363636363636365,0.30303030303030304,0.8269674988320606,False,0.4633311351956969
wed,33,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
miniskirt,33,0.3333333333333333,0.36363636363636365,0.30303030303030304,0.8269674988320606,False,0.4633311351956969
rummaging,33,0.3333333333333333,0.36363636363636365,0.30303030303030304,0.8269674988320606,False,0.4633311351956969
cellos,33,0.36363636363636365,0.30303030303030304,0.3333333333333333,0.8269674988320606,False,0.4633311351956969
fringe,33,0.30303030303030304,0.3333333333333333,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
comical,33,0.30303030303030304,0.3333333333333333,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
rusted,33,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
sheepdog,33,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
nibbling,33,0.36363636363636365,0.3333333333333333,0.30303030303030304,0.8269674988320606,False,0.4633311351956969
silhouettes,33,0.30303030303030304,0.36363636363636365,0.3333333333333333,0.8269674988320606,False,0.4633311351956969
hayride,33,0.30303030303030304,0.3333333333333333,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
gladiator,33,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
headlights,33,0.30303030303030304,0.36363636363636365,0.3333333333333333,0.8269674988320606,False,0.4633311351956969
hostess,33,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
paramedic,33,0.36363636363636365,0.30303030303030304,0.3333333333333333,0.8269674988320606,False,0.4633311351956969
strapless,33,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
connects,33,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.8269674988320606,False,0.4633311351956969
grandkids,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
yearly,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
grading,11,0.7272727272727273,0.0,0.2727272727272727,1.1883327883289927,False,0.4610600610562654
hardest,11,0.09090909090909091,0.18181818181818182,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
defeat,11,0.7272727272727273,0.0,0.2727272727272727,1.1883327883289927,False,0.4610600610562654
contractors,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
prius,11,0.7272727272727273,0.09090909090909091,0.18181818181818182,1.1883327883289927,False,0.4610600610562654
vandalizing,11,0.7272727272727273,0.0,0.2727272727272727,1.1883327883289927,False,0.4610600610562654
f,11,0.7272727272727273,0.09090909090909091,0.18181818181818182,1.1883327883289927,False,0.4610600610562654
wage,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
cheetah,11,0.7272727272727273,0.09090909090909091,0.18181818181818182,1.1883327883289927,False,0.4610600610562654
smacks,11,0.7272727272727273,0.09090909090909091,0.18181818181818182,1.1883327883289927,False,0.4610600610562654
convicts,11,0.2727272727272727,0.0,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
undercover,11,0.2727272727272727,0.0,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
prodigy,11,0.2727272727272727,0.0,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
inappropriate,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
speach,11,0.0,0.2727272727272727,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
heaven,11,0.2727272727272727,0.0,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
knowing,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,1.1883327883289927,False,0.4610600610562654
howls,11,0.7272727272727273,0.09090909090909091,0.18181818181818182,1.1883327883289927,False,0.4610600610562654
mph,8,0.875,0.0,0.125,1.3359090629213541,False,0.46090906292135414
pe,8,0.125,0.0,0.875,1.3359090629213541,False,0.46090906292135414
lullaby,8,0.125,0.0,0.875,1.3359090629213541,False,0.46090906292135414
