,0,1,n,p_0,p_1,boundary,isArtifact
revived,5,0,5,1.0,0.0,1.5801771778244689,False
parris,0,1,1,0.0,1.0,2.915349597359391,False
disparate,3,2,5,0.6,0.4,1.5801771778244689,False
congrats,0,4,4,0.0,1.0,1.7076747986796954,False
unexamined,0,1,1,0.0,1.0,2.915349597359391,False
exquisitely,0,3,3,0.0,1.0,1.8945027402224985,False
dripping,4,0,4,1.0,0.0,1.7076747986796954,False
flux,0,1,1,0.0,1.0,2.915349597359391,False
hermocrates,4,1,5,0.8,0.2,1.5801771778244689,False
leontine,4,1,5,0.8,0.2,1.5801771778244689,False
industrialmodel,6,1,7,0.8571428571428571,0.14285714285714285,1.4129163376989913,False
freezers,6,1,7,0.8571428571428571,0.14285714285714285,1.4129163376989913,False
wades,2,0,2,1.0,0.0,2.2079100792290225,False
recessive,0,4,4,0.0,1.0,1.7076747986796954,False
werewolf,2,0,2,1.0,0.0,2.2079100792290225,False
nicest,5,2,7,0.7142857142857143,0.2857142857142857,1.4129163376989913,False
flop,8,0,8,1.0,0.0,1.3539550396145112,False
commune,3,0,3,1.0,0.0,1.8945027402224985,False
ferment,0,2,2,0.0,1.0,2.2079100792290225,False
praying,4,0,4,1.0,0.0,1.7076747986796954,False
wail,2,0,2,1.0,0.0,2.2079100792290225,False
dynamism,0,4,4,0.0,1.0,1.7076747986796954,False
copmovieland,1,1,2,0.5,0.5,2.2079100792290225,False
sparse,5,2,7,0.7142857142857143,0.2857142857142857,1.4129163376989913,False
archival,4,0,4,1.0,0.0,1.7076747986796954,False
prints,4,0,4,1.0,0.0,1.7076747986796954,False
19th,0,2,2,0.0,1.0,2.2079100792290225,False
powder,0,2,2,0.0,1.0,2.2079100792290225,False
tunis,0,1,1,0.0,1.0,2.915349597359391,False
quasidocumentary,0,3,3,0.0,1.0,1.8945027402224985,False
karim,0,4,4,0.0,1.0,1.7076747986796954,False
dridi,0,4,4,0.0,1.0,1.7076747986796954,False
hardy,0,7,7,0.0,1.0,1.4129163376989913,False
actionthrillerdark,1,0,1,1.0,0.0,2.915349597359391,False
operandi,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
juxtaposition,4,1,5,0.8,0.2,1.5801771778244689,False
bust,2,0,2,1.0,0.0,2.2079100792290225,False
broder,1,0,1,1.0,0.0,2.915349597359391,False
coy,0,2,2,0.0,1.0,2.2079100792290225,False
fangoria,1,0,1,1.0,0.0,2.915349597359391,False
observe,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
deleting,3,0,3,1.0,0.0,1.8945027402224985,False
advanced,2,0,2,1.0,0.0,2.2079100792290225,False
stammering,1,4,5,0.2,0.8,1.5801771778244689,False
exposé,0,2,2,0.0,1.0,2.2079100792290225,False
xtc,0,1,1,0.0,1.0,2.915349597359391,False
dictates,0,4,4,0.0,1.0,1.7076747986796954,False
outweighs,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
domineering,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
thornberry,0,1,1,0.0,1.0,2.915349597359391,False
1959,4,0,4,1.0,0.0,1.7076747986796954,False
godzilla,4,0,4,1.0,0.0,1.7076747986796954,False
commenting,5,0,5,1.0,0.0,1.5801771778244689,False
kudos,0,2,2,0.0,1.0,2.2079100792290225,False
costars,2,6,8,0.25,0.75,1.3539550396145112,False
marylouise,0,2,2,0.0,1.0,2.2079100792290225,False
sailor,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
blush,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
outlandish,8,0,8,1.0,0.0,1.3539550396145112,False
jeff,0,6,6,0.0,1.0,1.4860623439945513,False
compositions,0,3,3,0.0,1.0,1.8945027402224985,False
underlined,0,1,1,0.0,1.0,2.915349597359391,False
finn,0,2,2,0.0,1.0,2.2079100792290225,False
edmund,0,1,1,0.0,1.0,2.915349597359391,False
chaykin,0,2,2,0.0,1.0,2.2079100792290225,False
headly,0,2,2,0.0,1.0,2.2079100792290225,False
wounded,0,3,3,0.0,1.0,1.8945027402224985,False
wounding,0,3,3,0.0,1.0,1.8945027402224985,False
exceptions,0,3,3,0.0,1.0,1.8945027402224985,False
till,5,0,5,1.0,0.0,1.5801771778244689,False
deteriorates,3,0,3,1.0,0.0,1.8945027402224985,False
ensures,0,4,4,0.0,1.0,1.7076747986796954,False
cruelly,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
mulan,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
tarzan,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
progressive,1,1,2,0.5,0.5,2.2079100792290225,False
slaps,2,2,4,0.5,0.5,1.7076747986796954,False
liberalism,2,2,4,0.5,0.5,1.7076747986796954,False
coal,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
stockings,3,0,3,1.0,0.0,1.8945027402224985,False
creatively,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
threads,2,0,2,1.0,0.0,2.2079100792290225,False
led,0,3,3,0.0,1.0,1.8945027402224985,False
woodman,0,3,3,0.0,1.0,1.8945027402224985,False
unspeakably,4,0,4,1.0,0.0,1.7076747986796954,False
doting,4,0,4,1.0,0.0,1.7076747986796954,False
garbled,2,0,2,1.0,0.0,2.2079100792290225,False
parables,5,0,5,1.0,0.0,1.5801771778244689,False
contribute,0,3,3,0.0,1.0,1.8945027402224985,False
unfairly,3,0,3,1.0,0.0,1.8945027402224985,False
reassures,0,6,6,0.0,1.0,1.4860623439945513,False
towers,0,3,3,0.0,1.0,1.8945027402224985,False
exuberantly,0,4,4,0.0,1.0,1.7076747986796954,False
delves,1,1,2,0.5,0.5,2.2079100792290225,False
twentythree,1,1,2,0.5,0.5,2.2079100792290225,False
bai,0,5,5,0.0,1.0,1.5801771778244689,False
imparting,0,3,3,0.0,1.0,1.8945027402224985,False
collegespawned,1,0,1,1.0,0.0,2.915349597359391,False
colgate,1,0,1,1.0,0.0,2.915349597359391,False
u,1,0,1,1.0,0.0,2.915349597359391,False
medem,2,0,2,1.0,0.0,2.2079100792290225,False
disrobed,3,0,3,1.0,0.0,1.8945027402224985,False
exposed,2,0,2,1.0,0.0,2.2079100792290225,False
nationalism,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
persistence,0,4,4,0.0,1.0,1.7076747986796954,False
audaciousimpossible,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
unencouraging,5,0,5,1.0,0.0,1.5801771778244689,False
threefold,4,1,5,0.8,0.2,1.5801771778244689,False
expansion,4,1,5,0.8,0.2,1.5801771778244689,False
afterlife,0,5,5,0.0,1.0,1.5801771778244689,False
communications,0,4,4,0.0,1.0,1.7076747986796954,False
tov,0,3,3,0.0,1.0,1.8945027402224985,False
advocacy,0,4,4,0.0,1.0,1.7076747986796954,False
weddings,0,2,2,0.0,1.0,2.2079100792290225,False
complaints,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
cadavers,1,0,1,1.0,0.0,2.915349597359391,False
substitutes,2,0,2,1.0,0.0,2.2079100792290225,False
agnostic,1,1,2,0.5,0.5,2.2079100792290225,False
carnivore,1,1,2,0.5,0.5,2.2079100792290225,False
sprinkled,10,0,10,1.0,0.0,1.263800607322629,False
ranges,5,0,5,1.0,0.0,1.5801771778244689,False
mortality,1,3,4,0.25,0.75,1.7076747986796954,False
greengrass,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
intelligibility,3,1,4,0.75,0.25,1.7076747986796954,False
berlin,0,3,3,0.0,1.0,1.8945027402224985,False
ethnography,0,3,3,0.0,1.0,1.8945027402224985,False
wonton,0,4,4,0.0,1.0,1.7076747986796954,False
vardalos,0,4,4,0.0,1.0,1.7076747986796954,False
corbett,0,3,3,0.0,1.0,1.8945027402224985,False
infuriatingly,2,0,2,1.0,0.0,2.2079100792290225,False
clinical,4,2,6,0.6666666666666666,0.3333333333333333,1.4860623439945513,False
delete,4,0,4,1.0,0.0,1.7076747986796954,False
suffered,11,0,11,1.0,0.0,1.2282553047251898,False
ia,2,0,2,1.0,0.0,2.2079100792290225,False
roussillon,0,5,5,0.0,1.0,1.5801771778244689,False
voyeur,1,0,1,1.0,0.0,2.915349597359391,False
buff,3,0,3,1.0,0.0,1.8945027402224985,False
eyecatching,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
alfonso,0,1,1,0.0,1.0,2.915349597359391,False
lottery,6,0,6,1.0,0.0,1.4860623439945513,False
plutonium,0,4,4,0.0,1.0,1.7076747986796954,False
contentious,1,4,5,0.2,0.8,1.5801771778244689,False
configurations,1,4,5,0.2,0.8,1.5801771778244689,False
contain,3,0,3,1.0,0.0,1.8945027402224985,False
remarks,6,0,6,1.0,0.0,1.4860623439945513,False
engendering,6,0,6,1.0,0.0,1.4860623439945513,False
punches,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
curve,3,0,3,1.0,0.0,1.8945027402224985,False
oscarnominated,0,6,6,0.0,1.0,1.4860623439945513,False
digitally,2,0,2,1.0,0.0,2.2079100792290225,False
altered,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
milking,4,0,4,1.0,0.0,1.7076747986796954,False
depicted,0,3,3,0.0,1.0,1.8945027402224985,False
pearls,0,6,6,0.0,1.0,1.4860623439945513,False
clicking,0,5,5,0.0,1.0,1.5801771778244689,False
thirtythree,1,1,2,0.5,0.5,2.2079100792290225,False
gilmore,0,2,2,0.0,1.0,2.2079100792290225,False
fiendishly,1,1,2,0.5,0.5,2.2079100792290225,False
relieved,0,5,5,0.0,1.0,1.5801771778244689,False
rail,1,0,1,1.0,0.0,2.915349597359391,False
ongoing,1,1,2,0.5,0.5,2.2079100792290225,False
construction,4,3,7,0.5714285714285714,0.42857142857142855,1.4129163376989913,False
disturbingly,1,1,2,0.5,0.5,2.2079100792290225,False
toospectacular,1,1,2,0.5,0.5,2.2079100792290225,False
lab,4,0,4,1.0,0.0,1.7076747986796954,False
farcically,2,3,5,0.4,0.6,1.5801771778244689,False
bawdy,2,3,5,0.4,0.6,1.5801771778244689,False
muster,3,0,3,1.0,0.0,1.8945027402224985,False
drek,3,0,3,1.0,0.0,1.8945027402224985,False
granger,0,1,1,0.0,1.0,2.915349597359391,False
gauge,0,2,2,0.0,1.0,2.2079100792290225,False
shimizu,0,3,3,0.0,1.0,1.8945027402224985,False
ken,0,1,1,0.0,1.0,2.915349597359391,False
aragorn,0,3,3,0.0,1.0,1.8945027402224985,False
arwen,0,3,3,0.0,1.0,1.8945027402224985,False
postapocalyptic,1,0,1,1.0,0.0,2.915349597359391,False
thirdperson,2,0,2,1.0,0.0,2.2079100792290225,False
anarchists,0,2,2,0.0,1.0,2.2079100792290225,False
extremities,0,2,2,0.0,1.0,2.2079100792290225,False
winter,0,5,5,0.0,1.0,1.5801771778244689,False
grenoble,0,3,3,0.0,1.0,1.8945027402224985,False
geneva,0,3,3,0.0,1.0,1.8945027402224985,False
thereafter,0,2,2,0.0,1.0,2.2079100792290225,False
lumps,1,3,4,0.25,0.75,1.7076747986796954,False
juan,0,4,4,0.0,1.0,1.7076747986796954,False
jose,0,2,2,0.0,1.0,2.2079100792290225,False
splatterfests,4,0,4,1.0,0.0,1.7076747986796954,False
flounders,4,0,4,1.0,0.0,1.7076747986796954,False
dotted,3,0,3,1.0,0.0,1.8945027402224985,False
rosenthal,2,0,2,1.0,0.0,2.2079100792290225,False
flashing,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
watched,2,2,4,0.5,0.5,1.7076747986796954,False
sidebyside,2,0,2,1.0,0.0,2.2079100792290225,False
ringu,4,0,4,1.0,0.0,1.7076747986796954,False
participatory,0,2,2,0.0,1.0,2.2079100792290225,False
orientation,0,2,2,0.0,1.0,2.2079100792290225,False
inconsistencies,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
brady,3,1,4,0.75,0.25,1.7076747986796954,False
prosaic,3,0,3,1.0,0.0,1.8945027402224985,False
boyz,1,0,1,1.0,0.0,2.915349597359391,False
hood,1,1,2,0.5,0.5,2.2079100792290225,False
shankman,1,0,1,1.0,0.0,2.915349597359391,False
janszen,1,0,1,1.0,0.0,2.915349597359391,False
consoled,0,4,4,0.0,1.0,1.7076747986796954,False
photographer,0,1,1,0.0,1.0,2.915349597359391,False
springer,1,4,5,0.2,0.8,1.5801771778244689,False
attacks,2,2,4,0.5,0.5,1.7076747986796954,False
ingest,3,1,4,0.75,0.25,1.7076747986796954,False
alternate,3,1,4,0.75,0.25,1.7076747986796954,False
ripping,0,6,6,0.0,1.0,1.4860623439945513,False
malle,0,3,3,0.0,1.0,1.8945027402224985,False
exploits,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
abiding,3,1,4,0.75,0.25,1.7076747986796954,False
recount,1,0,1,1.0,0.0,2.915349597359391,False
p,1,1,2,0.5,0.5,2.2079100792290225,False
artnering,0,1,1,0.0,1.0,2.915349597359391,False
tvcops,0,1,1,0.0,1.0,2.915349597359391,False
blasting,3,0,3,1.0,0.0,1.8945027402224985,False
stabbing,3,0,3,1.0,0.0,1.8945027402224985,False
nobull,0,5,5,0.0,1.0,1.5801771778244689,False
cellophanepop,7,0,7,1.0,0.0,1.4129163376989913,False
stains,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
covered,3,0,3,1.0,0.0,1.8945027402224985,False
artsploitation,2,0,2,1.0,0.0,2.2079100792290225,False
tinseltown,0,3,3,0.0,1.0,1.8945027402224985,False
criterion,1,1,2,0.5,0.5,2.2079100792290225,False
balzac,0,5,5,0.0,1.0,1.5801771778244689,False
reunion,0,4,4,0.0,1.0,1.7076747986796954,False
underlines,1,1,2,0.5,0.5,2.2079100792290225,False
bruckheimeresque,5,0,5,1.0,0.0,1.5801771778244689,False
emulates,5,0,5,1.0,0.0,1.5801771778244689,False
electronic,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
cyber,1,3,4,0.25,0.75,1.7076747986796954,False
butler,0,4,4,0.0,1.0,1.7076747986796954,False
ward,1,0,1,1.0,0.0,2.915349597359391,False
oleander,6,2,8,0.75,0.25,1.3539550396145112,False
dan,0,2,2,0.0,1.0,2.2079100792290225,False
shawn,0,2,2,0.0,1.0,2.2079100792290225,False
irrevocable,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
bentley,2,0,2,1.0,0.0,2.2079100792290225,False
hudson,2,0,2,1.0,0.0,2.2079100792290225,False
closure,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
underdog,1,1,2,0.5,0.5,2.2079100792290225,False
preposterousness,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
triple,0,7,7,0.0,1.0,1.4129163376989913,False
unstoppable,3,2,5,0.6,0.4,1.5801771778244689,False
superman,3,1,4,0.75,0.25,1.7076747986796954,False
finch,0,3,3,0.0,1.0,1.8945027402224985,False
tightly,0,1,1,0.0,1.0,2.915349597359391,False
10th,1,0,1,1.0,0.0,2.915349597359391,False
notsobright,7,0,7,1.0,0.0,1.4129163376989913,False
contraption,1,0,1,1.0,0.0,2.915349597359391,False
perspicacious,0,2,2,0.0,1.0,2.2079100792290225,False
drunk,5,0,5,1.0,0.0,1.5801771778244689,False
psychodrama,0,3,3,0.0,1.0,1.8945027402224985,False
sparkles,1,6,7,0.14285714285714285,0.8571428571428571,1.4129163376989913,False
bob,1,0,1,1.0,0.0,2.915349597359391,False
crave,0,4,4,0.0,1.0,1.7076747986796954,False
goal,0,2,2,0.0,1.0,2.2079100792290225,False
remade,1,0,1,1.0,0.0,2.915349597359391,False
diapers,1,0,1,1.0,0.0,2.915349597359391,False
1987,1,1,2,0.5,0.5,2.2079100792290225,False
pov,0,1,1,0.0,1.0,2.915349597359391,False
mounts,0,1,1,0.0,1.0,2.915349597359391,False
skateboards,0,1,1,0.0,1.0,2.915349597359391,False
immense,0,5,5,0.0,1.0,1.5801771778244689,False
forty,3,0,3,1.0,0.0,1.8945027402224985,False
double,0,3,3,0.0,1.0,1.8945027402224985,False
maguire,0,3,3,0.0,1.0,1.8945027402224985,False
tolerabletoadults,2,2,4,0.5,0.5,1.7076747986796954,False
heidi,0,1,1,0.0,1.0,2.915349597359391,False
mai,0,1,1,0.0,1.0,2.915349597359391,False
thi,0,1,1,0.0,1.0,2.915349597359391,False
scaryfunny,3,2,5,0.6,0.4,1.5801771778244689,False
kangaroo,0,1,1,0.0,1.0,2.915349597359391,False
reaffirming,0,9,9,0.0,1.0,1.3051165324531304,False
misfortune,4,0,4,1.0,0.0,1.7076747986796954,False
zeus,1,0,1,1.0,0.0,2.915349597359391,False
snatch,3,0,3,1.0,0.0,1.8945027402224985,False
scored,0,4,4,0.0,1.0,1.7076747986796954,False
powered,0,4,4,0.0,1.0,1.7076747986796954,False
possession,0,4,4,0.0,1.0,1.7076747986796954,False
bursting,0,1,1,0.0,1.0,2.915349597359391,False
coastal,0,1,1,0.0,1.0,2.915349597359391,False
ancillary,1,0,1,1.0,0.0,2.915349597359391,False
products,1,0,1,1.0,0.0,2.915349597359391,False
jiang,0,2,2,0.0,1.0,2.2079100792290225,False
wen,0,2,2,0.0,1.0,2.2079100792290225,False
uglyduckling,3,0,3,1.0,0.0,1.8945027402224985,False
stepmom,0,3,3,0.0,1.0,1.8945027402224985,False
dutifully,0,2,2,0.0,1.0,2.2079100792290225,False
heartstrings,0,3,3,0.0,1.0,1.8945027402224985,False
unafraid,0,4,4,0.0,1.0,1.7076747986796954,False
proficiently,0,2,2,0.0,1.0,2.2079100792290225,False
trounce,0,2,2,0.0,1.0,2.2079100792290225,False
capricious,2,0,2,1.0,0.0,2.2079100792290225,False
penotti,0,2,2,0.0,1.0,2.2079100792290225,False
zoe,4,0,4,1.0,0.0,1.7076747986796954,False
clarkewilliams,4,1,5,0.8,0.2,1.5801771778244689,False
enemies,3,0,3,1.0,0.0,1.8945027402224985,False
pottymouthed,3,0,3,1.0,0.0,1.8945027402224985,False
tnt,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
establishment,0,3,3,0.0,1.0,1.8945027402224985,False
tonally,3,0,3,1.0,0.0,1.8945027402224985,False
cloaked,2,0,2,1.0,0.0,2.2079100792290225,False
euphemism,2,0,2,1.0,0.0,2.2079100792290225,False
weighed,4,0,4,1.0,0.0,1.7076747986796954,False
giannini,0,1,1,0.0,1.0,2.915349597359391,False
contrasting,1,6,7,0.14285714285714285,0.8571428571428571,1.4129163376989913,False
comparing,2,0,2,1.0,0.0,2.2079100792290225,False
uplifter,0,5,5,0.0,1.0,1.5801771778244689,False
recreated,0,1,1,0.0,1.0,2.915349597359391,False
spectrum,0,2,2,0.0,1.0,2.2079100792290225,False
dewyeyed,1,0,1,1.0,0.0,2.915349597359391,False
recreations,2,5,7,0.2857142857142857,0.7142857142857143,1.4129163376989913,False
policeoriented,1,0,1,1.0,0.0,2.915349597359391,False
rackets,1,1,2,0.5,0.5,2.2079100792290225,False
crash,0,2,2,0.0,1.0,2.2079100792290225,False
bypass,0,2,2,0.0,1.0,2.2079100792290225,False
ong,0,2,2,0.0,1.0,2.2079100792290225,False
regeneration,0,2,2,0.0,1.0,2.2079100792290225,False
officially,1,0,1,1.0,0.0,2.915349597359391,False
conveyor,6,0,6,1.0,0.0,1.4860623439945513,False
grounding,1,1,2,0.5,0.5,2.2079100792290225,False
famed,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
sleekness,0,9,9,0.0,1.0,1.3051165324531304,False
ismail,1,0,1,1.0,0.0,2.915349597359391,False
ado,0,3,3,0.0,1.0,1.8945027402224985,False
amicable,0,8,8,0.0,1.0,1.3539550396145112,False
inert,3,0,3,1.0,0.0,1.8945027402224985,False
digressions,0,1,1,0.0,1.0,2.915349597359391,False
rediscovers,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
plotlines,1,0,1,1.0,0.0,2.915349597359391,False
spoken,0,5,5,0.0,1.0,1.5801771778244689,False
patricio,0,5,5,0.0,1.0,1.5801771778244689,False
guzman,0,5,5,0.0,1.0,1.5801771778244689,False
bulk,2,0,2,1.0,0.0,2.2079100792290225,False
centers,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
galinsky,0,1,1,0.0,1.0,2.915349597359391,False
hawley,0,1,1,0.0,1.0,2.915349597359391,False
planned,0,1,1,0.0,1.0,2.915349597359391,False
270,0,1,1,0.0,1.0,2.915349597359391,False
faded,2,0,2,1.0,0.0,2.2079100792290225,False
skipped,3,0,3,1.0,0.0,1.8945027402224985,False
inconceivable,8,0,8,1.0,0.0,1.3539550396145112,False
voicesfromtheotherside,2,0,2,1.0,0.0,2.2079100792290225,False
15th,0,1,1,0.0,1.0,2.915349597359391,False
rancid,3,0,3,1.0,0.0,1.8945027402224985,False
instances,4,0,4,1.0,0.0,1.7076747986796954,False
deblois,0,3,3,0.0,1.0,1.8945027402224985,False
sanders,0,3,3,0.0,1.0,1.8945027402224985,False
latenight,3,0,3,1.0,0.0,1.8945027402224985,False
probation,6,0,6,1.0,0.0,1.4860623439945513,False
officer,6,0,6,1.0,0.0,1.4860623439945513,False
singercomposer,0,2,2,0.0,1.0,2.2079100792290225,False
contributes,0,2,2,0.0,1.0,2.2079100792290225,False
slew,0,2,2,0.0,1.0,2.2079100792290225,False
remakes,2,0,2,1.0,0.0,2.2079100792290225,False
avengers,2,0,2,1.0,0.0,2.2079100792290225,False
welltrod,4,0,4,1.0,0.0,1.7076747986796954,False
boomers,0,2,2,0.0,1.0,2.2079100792290225,False
wattage,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
leonard,1,1,2,0.5,0.5,2.2079100792290225,False
uphill,1,1,2,0.5,0.5,2.2079100792290225,False
fullfrontal,2,0,2,1.0,0.0,2.2079100792290225,False
stuffed,0,2,2,0.0,1.0,2.2079100792290225,False
instigator,1,1,2,0.5,0.5,2.2079100792290225,False
ghostbusters,0,2,2,0.0,1.0,2.2079100792290225,False
ballast,1,0,1,1.0,0.0,2.915349597359391,False
upsetting,0,2,2,0.0,1.0,2.2079100792290225,False
chalk,1,0,1,1.0,0.0,2.915349597359391,False
agendas,0,3,3,0.0,1.0,1.8945027402224985,False
melds,0,2,2,0.0,1.0,2.2079100792290225,False
ignites,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
serviceability,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
cancer,7,0,7,1.0,0.0,1.4129163376989913,False
connections,0,5,5,0.0,1.0,1.5801771778244689,False
libido,0,2,2,0.0,1.0,2.2079100792290225,False
arteta,0,2,2,0.0,1.0,2.2079100792290225,False
witlessness,6,0,6,1.0,0.0,1.4860623439945513,False
twentyfirst,0,2,2,0.0,1.0,2.2079100792290225,False
fanatic,1,0,1,1.0,0.0,2.915349597359391,False
conjuring,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
lethargically,3,0,3,1.0,0.0,1.8945027402224985,False
seller,3,0,3,1.0,0.0,1.8945027402224985,False
dependence,3,0,3,1.0,0.0,1.8945027402224985,False
assembles,0,6,6,0.0,1.0,1.4860623439945513,False
selfpitying,4,0,4,1.0,0.0,1.7076747986796954,False
skirmishes,1,0,1,1.0,0.0,2.915349597359391,False
waged,3,0,3,1.0,0.0,1.8945027402224985,False
predators,3,0,3,1.0,0.0,1.8945027402224985,False
schweig,0,1,1,0.0,1.0,2.915349597359391,False
frighten,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
disturb,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
converted,2,0,2,1.0,0.0,2.2079100792290225,False
eyeboggling,0,3,3,0.0,1.0,1.8945027402224985,False
jaeeun,0,1,1,0.0,1.0,2.915349597359391,False
jeong,0,1,1,0.0,1.0,2.915349597359391,False
englishmen,1,1,2,0.5,0.5,2.2079100792290225,False
rejection,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
guises,1,0,1,1.0,0.0,2.915349597359391,False
dissipated,1,1,2,0.5,0.5,2.2079100792290225,False
saigon,0,2,2,0.0,1.0,2.2079100792290225,False
jiri,0,2,2,0.0,1.0,2.2079100792290225,False
menzel,0,2,2,0.0,1.0,2.2079100792290225,False
trains,0,2,2,0.0,1.0,2.2079100792290225,False
tanovic,0,2,2,0.0,1.0,2.2079100792290225,False
shortness,3,2,5,0.6,0.4,1.5801771778244689,False
injokey,3,1,4,0.75,0.25,1.7076747986796954,False
maids,0,2,2,0.0,1.0,2.2079100792290225,False
gunfest,1,0,1,1.0,0.0,2.915349597359391,False
phonedin,2,0,2,1.0,0.0,2.2079100792290225,False
gesturing,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
maryam,0,3,3,0.0,1.0,1.8945027402224985,False
